评论ID,昵称,用户ID,用户sec_id,头像,地区,时间,评论,点赞数,回复数,回复给用户,回复给用户ID,是否置顶,是否热评,包含话题,提及用户
7480174341653775161,Zh ˗ˋˏᰔᩚˎˊ˗ang喜喜,3334149468593808,MS4wLjABAAAAM9wHU_LxRKtb-Ehh21kbnH-6HJkAS0YrkJOGIMNJKEicBBCsJ3VNTw3NvWg8Yd2w,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_oQYDJveG8Epo7eOBiNcDBufGcEzAMI5ALAAtIg.jpeg?from=2956013662,辽宁,2025-03-10 21:36:49,我有三十几条新内裤，然后今天逛街顺手又添置了四条，我真的搞不懂我为什么那么喜欢买内裤，可是好好看，看到好看的就失去理智,68,79,,,否,否,,
7480584613715657483,小太阳🔆”,102867465313,MS4wLjABAAAAXzsin6SHYGrIvPWiNd1GwWsLYBRv5OpZHZe_pTR0rUY,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oAPMjAeeGXQA8Q7FBdASI2LI86AwAPceGHBEEU.jpeg?from=2956013662,贵州,2025-03-12 00:09:00,我买一堆书，但是我不看，我就喜欢书堆在书架上[看][看]心血来潮继续买,0,1,,,否,否,,
7480202094202749733,关你屁事🙄关我屁事🙄,93033055633,MS4wLjABAAAAIhUMqSVk95TG1wdhBVI8pwk4YNbYGG0JIdeJneRfnsM,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_ogIGQAAA90vQAKnloeCnbRcMunQAyDAgNx2fCT.jpeg?from=2956013662,北京,2025-03-10 23:24:38,过期扔掉 但必须要屯[抠鼻],5,3,,,否,否,,
7480158671126479676,是想引起我的注意吗,60594754198,MS4wLjABAAAAOsqQ7da7h6mZ0HJwd7sYoXFPZ85TAWXZlsvqfUofV4Y,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_oUL7AAScGeAtmEInDwFfEEwdDaxAuuEf9ADgA7.jpeg?from=2956013662,广东,2025-03-10 20:36:01,你们是怎么忍住不吃的？中午买的恨不得一晚上炫完[微笑],2325,1019,,,否,否,,
7480402140423734076,抽 离,69807215327,MS4wLjABAAAAfF0HzJ0y49It0RBg3b47lklU7LUj2g1Mi_xxPyk3Cc8,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_c488fed69ab0d58d59c07dbfa3647193.jpeg?from=2956013662,广东,2025-03-11 12:20:48,原本买的都是很想吃的，买回来后只吃了一部分想吃的，另一部分看见都不想吃，就一直堆着，再买新的[泪奔]我有时候零食都能放一年都不带动的,0,0,,,否,否,,
7480185818364101433,好好睡觉吖,2511738924442876,MS4wLjABAAAAXH24XOgTcy2_YK-mpSuPlzinJbG4rWC6fEbIlO1w_9huwk7krcvGc_-sl-P_XxED,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_o4FAObIJkgm9nPAQAFODAsCNBAReItenlbIrAC.jpeg?from=2956013662,山东,2025-03-10 22:21:21,临期了寄给我吧，我出邮费，吃货看不得食物没被吃掉就坏了,3,0,,,否,否,,
7480171387677033250,不求一花海🐍,1829213010428926,MS4wLjABAAAA5XQjWJsX3KXRvk9X6Lx9lp_O1r-mLv4tqi_HM5H4OKL-Rz7ZQtT9aTaTU9FNIN55,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oMgbKG6ggIAABI0yoYvAZyADPiICOiAELgDh5.jpeg?from=2956013662,山东,2025-03-10 21:25:23,囤钱，谁懂？？？[捂脸],9,3,,,否,否,,
7480388555282613050,23.05.26x,3028494645203664,MS4wLjABAAAAck_C9AU5WJ7gK6znlY1v3Z-ldGUVCqR0Lup_uPhS8q17ueYW6FEyhU-R_zE1_IGo,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_895a9223653c9195b49cdb2a909116bc.jpeg?from=2956013662,浙江,2025-03-11 11:28:06,买的时候想吃，到家了看着就不想吃了然后一直放着[捂脸][捂脸][捂脸],0,0,,,否,否,,
7480255859206177571,云烟,420440508728252,MS4wLjABAAAAKd4I5cRU8vpxUMWiJIX5TR1tgEMgDBNRuBfZ3a1d0jM,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oonZM8gvBQwage8eoAPAXE9IQf7HAAM0LB4AUU.jpeg?from=2956013662,河北,2025-03-11 02:53:36,各种平台会员每月扣我一百多，我还基本没用过[微笑],5,8,,,否,否,,
7480182966359982858,FORTUNE,994434099982800,MS4wLjABAAAAZINI_UOAZiFhjmtOrJwA5usY9ffisWEhA61Z1eVQUeg,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_o4D5NETIDuUIXCc8gEfhAOAAqFnoAmAAWke9bl.jpeg?from=2956013662,江西,2025-03-10 22:10:19,这不是我远在陕西的诡秘吗,2,0,,,否,否,,
7480342685111518010,请勿熬叶.🍂,91601808771,MS4wLjABAAAAxbnlhqOsXERWG0D_APx_T2FKVBu6TRsEPXoP_XA3mx0,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_1d70d6a26db9a66fe6a938f69da6bea8.jpeg?from=2956013662,江苏,2025-03-11 08:30:06,我没有这种小众的消费可能是因为穷吧，因为我真的觉得浪费。[捂脸],3,1,,,否,否,,
7480381527844127503,旺旺小福星🥰,101652224469,MS4wLjABAAAAhvOsro5Q14TDQDrtrRg1eYSXZNOvFyHKTbkxCnA5dKY,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_osBugAAYmGAYeZyLCtFEg0DBAxA9BOAQIMfMNd.jpeg?from=2956013662,四川,2025-03-11 11:00:56,我买零食可以放半年，不爱吃但就是喜欢看着家里有,0,0,,,否,否,,
7480316251865269002,好运连连发大财,59262340629,MS4wLjABAAAAb5c_P1cFuq66E8rmXuPCu8CF33Vr5zQgi5x4DmZlMy0,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_osBjENEDABfAmvNA2nNMAHxINAF1a9ATfTCyqg.jpeg?from=2956013662,江苏,2025-03-11 06:47:37,我是每天睡前都非得逛一下拼多多和抖音商城，然后买一些乱七八糟的小东西才能安稳睡觉[捂脸],12,3,,,否,否,,
7480157080495080227,南星之星,55441194761703,MS4wLjABAAAAafwLqbEcuSbe6d8gE1fsjNBBkMSnQI6euNJdHx8gdbA,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ooAYAyQCoxNhAIfeGDIADjADcBgNH0JSAD6Euz.jpeg?from=2956013662,浙江,2025-03-10 20:29:52,买各种各样的小饰品买了也不戴，比如说手链，项链，发簪发夹鲨鱼夹这些我买了很多但真正能用到带出去的也就只有手链了，并且我买了新的，那我只会带新的旧的我就再也不会带了[捂脸],17,6,,,否,否,,
7480194661035180854,今天32.,1029573988328798,MS4wLjABAAAAogKzV7KOS881i09Y63ur537_nj_CETkQpT4T1aTZhFCwLZVQdlftB-X6XZBtJBDk,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_ed8172cbfa96f54d086375ec83962c3f.jpeg?from=2956013662,广西,2025-03-10 22:55:44,那正好了你不吃零食就给我吧，我嘴馋眼也馋[嘘],1,0,,,否,否,,
7480110223605678905,再来一份羊肉卷,51321263738,MS4wLjABAAAAds2o4Cz6F_MZGNjqvpa1qwMI8C71qH2VhnVxTfPUrJU,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oYBsNEJIz5GPPC5QghN5ALAAufEMAyAApGqe6h.jpeg?from=2956013662,江苏,2025-03-10 17:28:01,我买水果也是，喜欢买很多种，但来不及吃长毛了[宕机],8,3,,,否,否,,
7480165377240073000,甜甜圈,1050754195659383,MS4wLjABAAAAfEZAj4BT_BDZO6SUmbk7jvmRNbLumpPV1BSg9DoY4jMbAlbRQwb29a0_JqsOio-G,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_7349df347a0147779231d692116a9d51.jpeg?from=2956013662,广东,2025-03-10 21:02:04,你们怎么都那么有钱屯那么多[九转大肠]我每个月的钱都是扣扣搜搜紧紧巴巴,11,2,,,否,否,,
7480370352460579599,海缘情,2909761436132345,MS4wLjABAAAAKREBL-72MUmrvyUJ-PB1Rnswn81Uzy4shE6Qz6iN7ItQSaVSKOZ3nmlm0DVLwm5r,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_owABAnZChCeiADi9JGIARHANmngfBI1BADwExB.jpeg?from=2956013662,广东,2025-03-11 10:17:32,你适合开超市,0,0,,,否,否,,
7480204213428224806,昭昭如愿,50776299496,MS4wLjABAAAA658dlFt2FG2ovTqDXPepBusXjLFjjEacABKufzEHcQE,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_54dbdd9c51dbe54993e7b364516e5db2.jpeg?from=2956013662,福建,2025-03-10 23:32:46,你们都是啥家庭[噢买尬][噢买尬]一次买这么多[噢买尬][噢买尬],6,2,,,否,否,,
7480151925108163337,星月夜颜料融化,2973548796712707,MS4wLjABAAAA0FL3lrd2ZgbM14vlbUdoX1_mRsgWWapaP_mC1yRfucA0sl2Aqcdne9-ML2MpbVeA,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_ogEZZxwAiPzinBBIAwW7wPAABI1gAEM2xRBAg.jpeg?from=2956013662,安徽,2025-03-10 20:09:51,明明已经很饱了但正在吃零食的我,3,0,,,否,否,,
7480402158127498043,💰晶晶💰,99938686342,MS4wLjABAAAA2lyw7j1hiGhrPUb7wlP10whPbEA0WjgUEbZdC0u75kA,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_60fbf74146e144f91a95d91b5dbf029a.jpeg?from=2956013662,浙江,2025-03-11 12:20:51,咪咪虾条[色]有品！,0,0,,,否,否,,
7480379012616995643,别惹美女烦,2950712657186467,MS4wLjABAAAAIimYl3XdjbM64I5-p-iXwAGp9pRFDwXya2KSXO24vFpBSjKJhNDxAwNABbEryTBC,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_b734cc478fc0676e1eb55124226aac40.jpeg?from=2956013662,山东,2025-03-11 10:51:06,我也是 买的时候都想吃 买回家就不想吃了[微笑],0,0,,,否,否,,
7480158424194876175,开瘪瘪的花,73485409798,MS4wLjABAAAAt8RW04I68DUUvwaDcnO15HmEQDH0zBWofxiBSWl2yQ0,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oMFAmCEnxbDA9ZgosGAhFXsAfqNAAnQAejIV0U.jpeg?from=2956013662,上海,2025-03-10 20:35:08,或许你想交一个饿死鬼投胎的穷鬼朋友吗[流泪][流泪],2,0,,,否,否,,
7480166024366424889,风♛,103316234996,MS4wLjABAAAAlot4GJMSqucOYNVHNEUesaQ1eVk4d08x4tax_F6oX_A,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_d4edfb5c41c045308851181b3b46d8d4.jpeg?from=2956013662,贵州,2025-03-10 21:04:33,这样的存货有好几柜子，虽然没啥用，但看到有羊毛就忍不住薅[泪奔],5,1,,,否,否,,
7480379125073986361,摆烂市民周女士,108889586882,MS4wLjABAAAA670I4qKftxVlbdmWcedb-ByBcELrXDBNLhuVWBDi4ks,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_826f37b3ad0134c2afb7c61ea8c7a1a6.jpeg?from=2956013662,四川,2025-03-11 10:51:30,我之前也这样，买很多，然后大部分都放到过期扔掉再买…….不过….现在终于到了不爱吃零食的年龄了[捂脸][捂脸][捂脸][捂脸],0,0,,,否,否,,
7480127657506603810,星星✨,110445170560,MS4wLjABAAAAfjLTD0EQtPFBK37Y2MvYWWw-IXE-49wirRHRiMxUfEA,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ow2lVAneIACDACuLbAAgQ8A8uzuvd8HoFfq9Cd.jpeg?from=2956013662,广东,2025-03-10 18:35:43,我压根囤不下去，晚上买了一个星期的量，然后凌晨吃完了[尬笑][尬笑],89,22,,,否,否,,
7480393399754310410,小林ᜊ•ᴗ•ᜊ,101925351559,MS4wLjABAAAAM-T3T9SOV4cqwE7Jf1Y0MFl-byAW63YUIge-1F1BweQ,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_o8KcGeLLBIeEQoc2VAPALEAwIz7HAAPwFBpAea.jpeg?from=2956013662,广东,2025-03-11 11:46:55,我喜欢买衣服，省吃俭用的买，jk汉服lolita，但是我不穿，我就挂着，然后天天穿pdd二三十块钱的衣服[黑脸][强壮],1,0,,,否,否,,
7480376797646897930,井盖,66706845274,MS4wLjABAAAAhR4lvXJUFVMBVGICOnvlpohi_uxbENyU4sxjmNh6llQ,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_05c20b0d387242f58d0899632a1339ef.jpeg?from=2956013662,河北,2025-03-11 10:42:33,不吃拿我家好吗,0,0,,,否,否,,
7480146970980664122,灿灿,421262819104,MS4wLjABAAAANEUyVdAxJ5U9q8WfF94E_3DnPaOufuAhGFv14WeWFe0,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_62fd1a902f19434d86fb8a1fcd0c41c2.jpeg?from=2956013662,内蒙古,2025-03-10 19:50:36,我以为只有我有这种小众的怪癖,15,1,,,否,否,,
7480198209642988347,ઇଓ 我会发财发财发财发财,71374169567,MS4wLjABAAAALvcnqrLRuHZzxqeZ-ano3haAmvenKjGx4rJhDXvsPCk,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oYAmAe6oGBCMLAVBTlIkZuIepEGQGedAlm7tPA.jpeg?from=2956013662,江苏,2025-03-10 23:09:27,真的很想和你们这种买了又不爱吃的做朋友[流泪][流泪][流泪]我喜欢吃但是又不知道到底买什么吃，你们知道我什么意思吗？就是那种很想吃什么但是不管吃什么都感觉不是想吃的，但是别人随便买的吃着都感觉好吃[流泪],11,5,,,否,否,,
7480400558927414027,小菜豆豆🐟୧,85755683851,MS4wLjABAAAAM72CAIIMYCXSLPHlcfjSiqY9xgshcGglep19p3EwiIQ,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oMAA1itja2CUB7FAefcCvdA7gCiTACAIBzV9E4.jpeg?from=2956013662,湖南,2025-03-11 12:14:43,零食买的时候啥都想吃，买完后啥都不想吃，但又经常买，就放到过期，过期就丢，关键自己还是个嘴馋的，不买又想吃，买了又不吃[尬笑][尬笑][尬笑][尬笑],1,0,,,否,否,,
7480403123065553727,Alie,72407122423,MS4wLjABAAAApMoMqiJUXFmxGMDJ84WBm1t7f5_dVA8RJzSIciWt-BI,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_98cb0be37175437b2a92264d87997272.jpeg?from=2956013662,河南,2025-03-11 12:24:41,我能不能住进你家啊,0,0,,,否,否,,
7480401330071782201,优雅的王多鱼🐟（钦钦小豆包版）,93058107622,MS4wLjABAAAAbQ86E_cvFDTMfomm6LPr7RfI6HLrUZElqhok3ktVYzM,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_afee05041c81647cb628592e3fefe473.jpeg?from=2956013662,湖北,2025-03-11 12:17:40,我是都拆开 然后每个吃一点就放过期[黑脸],0,0,,,否,否,,
7480391964266152713,笙落,107781144419,MS4wLjABAAAArjCx3pJBf7OHltKPeiv8cLrmgh5OjsPLAnfpImPnEVw,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ow6IQGG7AB6afCPxBAA4evcoI20VKcHEuAOueA.jpeg?from=2956013662,上海,2025-03-11 11:41:20,我不一样，我有点喜欢屯水果[裂开],0,0,,,否,否,,
7480124211715212066,莫星,2317370091903323,MS4wLjABAAAAXeKBK5CillMDdKFuri2ve8y3gNJhTnw-6XSiFf50yq0FNd8PJX5EIiUxRpWm6sVg,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oAPdGOAAeAEsAfGLBMDwGkIAeL7WDYMAwaIEBl.jpeg?from=2956013662,广西,2025-03-10 18:22:23,估计是小时候家里太穷，一年到头只有过年，家长才会买点糖果饼干回家，而且买了会告诉你这是给来家里拜年的人吃的，你不能吃[憨笑]久而久之也就没有了吃零食的习惯，但是长大了自己挣了钱，看到零食就会买，因为小时候没有买过，就算是宴请当年的自己了吧！结果已经养成了不吃零食的习惯，所以会一直放着，放到过期。[耶]我也是这样的，而现在过年回家，我妈也会批评我，为啥买的水果零食都不吃[憨笑][憨笑],15,3,,,否,否,,
7480208313612043018,🐨,74905238409,MS4wLjABAAAAkSXvPogqeIZRhSv0um8O8fGp7Ac81LF6eQhrW7uAkyA,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_317810004d51af15c3fec.jpeg?from=2956013662,湖南,2025-03-10 23:48:43,我是属于去了超市不知道买啥 回来了又想 买回来了当天晚上全吃完[微笑],5,0,,,否,否,,
7480398434354398011,安吉拉baby🏸,50371642826,MS4wLjABAAAAHSr8hImcKGvCBEska5PxH2gLck8ORBvdFghG1R85xHI,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_a7d960b938c445152d7c221f39299992.jpeg?from=2956013662,新疆,2025-03-11 12:06:27,我根本不会让它有过期的机会[宕机],0,0,,,否,否,,
7480383194275267366,莓有烦心柿,104505530780,MS4wLjABAAAAfXKufXauGggigYYbnIxFCmXEmjxMvRMJul7h8qQJRkU,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_1ed78ffd38a6796db1520c92618e9a29.jpeg?from=2956013662,湖南,2025-03-11 11:07:21,不懂   我零食买回来 过不了夜 [捂脸][捂脸]半天全吃完了,9,2,,,否,否,,
7480149800060207882,城心城翊,60696174714,MS4wLjABAAAA-tGFEur05Yrdd3NESQ1EMnVDLdt14ysFUWFme8YtiB8,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_a204b1073e1c472db5b2b72618d0f465.jpeg?from=2956013662,河南,2025-03-10 20:01:37,每年都报二建，每年都裸考，过不了，来年接着报，接着裸考,13,23,,,否,否,,
7480399860178256655,要赚一亿,708525978825150,MS4wLjABAAAAaEUdWys7bXt7bACXSR9uKT-YNEV8fIfrtOMDFh7Bgn0,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_ok8AQUxefQVIfAWsrEHQO89AAxHeAk8EG8fMQ8.jpeg?from=2956013662,浙江,2025-03-11 12:12:03,我的癖好是吃完家里所有能吃的东西，我觉得我和博主住一起非常完美,1,0,,,否,否,,
7480388550677119759,少跟我叭叭,94956687780,MS4wLjABAAAAZFCqNPwgPOsTiTLX_5xr8vMBcqIpyBNrwygQmM7g5bY,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_3c1f1e5c566c44b4a3cef89669344590.jpeg?from=2956013662,天津,2025-03-11 11:28:07,也是到了一包薯片可以吃好几天的年纪了,0,0,,,否,否,,
7480158888818459429,ꪔ̤̫,62551880581,MS4wLjABAAAAgafhEyE4Cp797cZ3T3Qbmi70toKfUn9Vo_Mg4nH6kyc,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_okDzZzAAstQjAIABSNPPAAH5iQIV49AzIgiPE.jpeg?from=2956013662,河北,2025-03-10 20:36:52,我喜欢囤零食，饮料，湿巾纸巾各种生活用品，感觉那样有安全感[看],3,0,,,否,否,,
7480369206565176121,安之若素小可爱,111123958000,MS4wLjABAAAAswdn7IpN6H4P2O3S6Eoo5otMQqKpLjQPJRB4JtBhiLw,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_546a27011bb1d046b35f66ede6d95528.jpeg?from=2956013662,山东,2025-03-11 10:13:04,所以我早就不买了 买了也是等过期扔掉,0,0,,,否,否,,
7480353781882290982,✨星辰,1069188808445678,MS4wLjABAAAAUlhTU57_IWNLy_YTsByx607nizjE-ylseW2cZ2eD3cDnPFPomRc7X2Lp9NMc-VCb,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_b66c67492760ca457e42f41e2f35f944.jpeg?from=2956013662,广西,2025-03-11 09:13:17,到底是怎么忍住不吃的，我吃完饭想吃零食，刷手机想吃零食，看电视想吃零食，随时想吃零食，想吃的都不敢买了[捂脸],9,3,,,否,否,,
7480346366478025482,已阅,59011874341,MS4wLjABAAAAVOsZdQSmA7V8KWJ7O1T19wkub7R9ORL-hgB8O6bUUzc,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_920fbc8c1a603aa5c5c0d255b8faec68.jpeg?from=2956013662,福建,2025-03-11 08:44:27,评论区能交个好姐妹吗  你们的癖好我是真喜欢,11,2,,,否,否,,
7480392410741179195,倪倪,2986746035837054,MS4wLjABAAAAp3_nP75vzDeM4ZNYrvs5g9Zsroow98j-cdl6Idgrf-dM4M1Q4Tv6619D50RZAy1s,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oIshA6fBCE60eszAtRhFBsGKhCxAgiOAiAANIg.jpeg?from=2956013662,广东,2025-03-11 11:43:03,我会分出去[大笑],0,0,,,否,否,,
7480198439256474426,柠七七,2118092647574068,MS4wLjABAAAAfenDU_t3dqO6DIvEhzkJk79r24o78aNFoDaX5iZKXMsSLF5aalJazBQHxjOSQuIz,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_c021c92d932daef139e3f2dd8ccb5ec0.jpeg?from=2956013662,四川,2025-03-10 23:10:22,怎么可能忍住不吃啊，我三天就炫了,6,4,,,否,否,,
7480238812342829861,这个人很OK,96621252867,MS4wLjABAAAAqAH7dEyskPclDph9j7oPXAPTeZgBwjEqZ0VVj5cD6Z4,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_32a7321b72910b614c86448cf6968a8f.jpeg?from=2956013662,广东,2025-03-11 01:47:24,我囤但是我囤[九转大肠][九转大肠] 谁懂啊看消费记录在赵一鸣 好想来花了1k➕了[抱拳][抱拳],2,1,,,否,否,,
7480155111492272948,想吃炸鸡火鸡面（有对象版）,94448241675,MS4wLjABAAAA_97zBsUr9Bjdh80lL6hV8hF0VastrJUihIEVyg-SF5s,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_o8PiaAZttvgAIiRS1IEAgpPyAArAioBAL7gsI.jpeg?from=2956013662,重庆,2025-03-10 20:22:15,买了但是不咋穿出去[黑脸],7,6,,,否,否,,
7480393213111927552,关东竹🕸️,3875155262055699,MS4wLjABAAAAH66fCqSEWnoRWWSiJslkOxmIwLHdRDOf8bPCLgtHWOdBWRZBO4A9QMrb-6OhkBM_,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oQPiKAZo2zFAIaWy25EAwJv8AAA6irBDKxgAI.jpeg?from=2956013662,河南,2025-03-11 11:46:13,这是浪费么  也不是吧[抠鼻],1,0,,,否,否,,
7480152642753594146,仙草南路xi,110058312809,MS4wLjABAAAA8mWztSp-ky7Sc9HfpHs41VS4nRNw9z33_VFHv5FoDXc,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_240710006e364cd294137.jpeg?from=2956013662,青海,2025-03-10 20:12:39,喜欢点收藏，至于收藏之后看不看的就再说[憨笑][憨笑][憨笑],11,1,,,否,否,,
7480148651214783284,关李什么柿🍂,1363019711119437,MS4wLjABAAAACV6OPRERzL9Jp6AQnfOkb2YYVy-lmyyzIrbD7n8F3pS-yGU41dHTdO6Nh9qssfeQ,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_76174ee754f6b394e460cf7399c69b20.jpeg?from=2956013662,广东,2025-03-10 19:57:09,我也是每次就是想买不想吃,11,7,,,否,否,,
7480366760907916092,－17,102587003774,MS4wLjABAAAAFXqqvcMrQyduzoRvFM4V5LrRjdg6b-lqJxblu6eoxwU,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_o8TxsAG6eFeejAer9YCewNTIA46LIH9pmQAANL.jpeg?from=2956013662,安徽,2025-03-11 10:03:32,我也喜欢买零食 买回家又不想吃[我想静静],0,0,,,否,否,,
7480128965275222784,婞延源,4054595625561117,MS4wLjABAAAAkBKaGcOitdn-HnmGVHgkdBRR-og30BsPZqFIwQqZH8ZbyCxsjsoNJ0KvkB3EB5g0,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oQfAGFFtKIDUSoAArOAgfZECmpQX9chADAaKVC.jpeg?from=2956013662,广西,2025-03-10 18:40:52,只不过是喜欢购物而已,8,1,,,否,否,,
7480151265642349327,阿德,1596954238261768,MS4wLjABAAAApSziYoCHId5R7I49EXB9ihG1AFyvGf74budLoZWQAgoZB8l_iSV3YpxJzENhQLi6,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oclyXAbxCKQAU89BABg0IleD3KAaAlWoneA3CA.jpeg?from=2956013662,河南,2025-03-10 20:07:19,摆着看不是也挺好的嘛[听歌]精神满足,16,4,,,否,否,,
7480360267852743424,财神爷的小心肝小曾曾曾曾,71103393706,MS4wLjABAAAA2QuuuMYxYp8gQza1ZazOs1LsJ2uoxcrQGDUwnQvvIeM,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_o0pAwbHolgT9nzAQAcODAUCNfA9eIK1Kku6JAH.jpeg?from=2956013662,湖北,2025-03-11 09:38:27,过年前特意买了吃的带回家吃，结果在家没有吃，又带回上班的地方，到现在还没吃完,0,0,,,否,否,,
7480242586487341843,Got it.,75014665898,MS4wLjABAAAAv3OT0bgLeW14zdGlqklV89UjO-Xf0nygiXrsiTGJ2DM,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_283a30000ce0d717a7cfd.jpeg?from=2956013662,福建,2025-03-11 02:02:07,我老婆就是这样。，我不知道丢了多少了，[黑脸]还有水果，买回来放烂了继续买，吃也没见吃多少,2,0,,,否,否,,
7480372372672922431,有♥幸,75627145702,MS4wLjABAAAARLFnJ3EcLE1CNkDHeB_ZT2f4aBg5mjTFNcxQK7SqEd0,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oAmJXAIGdI4VRfKLIAAeiAIbDCoBegvAf2QlDb.jpeg?from=2956013662,贵州,2025-03-11 10:25:24,爱给娃儿买玩具，这几年买的玩具大大小小估计千多块钱了吧[微笑][微笑][微笑],0,0,,,否,否,,
7480398692894262026,幸运🫧,75183217870,MS4wLjABAAAAAjQTY8wHmzWSNjYH4zVfziokYLIGaeeNaPIsywaVJgQ,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_5be78036f23b4b1c3517826128747d9d.jpeg?from=2956013662,辽宁,2025-03-11 12:07:28,零食我是屯不了，一天我不得都吃了，半夜醒来也得吃,0,0,,,否,否,,
